Date,ANET,AXP,IR,ODFL,PCAR,WIRE,WTS
2021-07-16,90.86250305175781,164.4457550048828,48.00381851196289,251.45706176757812,51.98455810546875,68.39059448242188,140.00416564941406
2021-07-19,90.52999877929688,157.4813690185547,46.100013732910156,247.7041015625,51.450531005859375,66.97266387939453,139.42503356933594
2021-07-20,90.92250061035156,163.3430633544922,47.99385452270508,250.56581115722656,52.269378662109375,68.30072021484375,142.4873809814453
2021-07-21,91.7925033569336,166.8639373779297,48.47229766845703,251.9224395751953,52.30497360229492,69.1395034790039,144.01856994628906
2021-07-22,93.34249877929688,165.3065948486328,48.34271240234375,252.8433380126953,51.7056770324707,68.00116729736328,142.2420196533203
2021-07-23,95.24500274658203,167.51197814941406,48.452362060546875,258.5272216796875,51.966758728027344,69.59883880615234,143.5670623779297
2021-07-26,94.34249877929688,166.96063232421875,48.69157791137695,256.2497253417969,51.56920623779297,70.37770080566406,143.8811492919922
2021-07-27,93.65750122070312,167.2798309326172,48.053653717041016,256.73486328125,50.204471588134766,71.31634521484375,143.15481567382812
2021-07-28,94.26249694824219,164.45542907714844,47.31605911254883,256.4972229003906,49.10081481933594,78.89533233642578,143.49832153320312
2021-07-29,95.25250244140625,166.32223510742188,48.02375411987305,265.3696594238281,49.42123031616211,79.8838882446289,146.38401794433594
2021-07-30,95.09750366210938,164.94869995117188,48.71151351928711,266.518310546875,49.243228912353516,78.31615447998047,147.9740447998047
2021-08-02,94.29499816894531,163.72996520996094,48.213134765625,264.18133544921875,48.715118408203125,78.24626922607422,148.3863067626953
2021-08-03,94.7925033569336,163.5074920654297,49.508914947509766,271.1427001953125,48.56678009033203,79.27477264404297,152.61669921875
2021-08-04,95.52999877929688,162.55953979492188,50.15681076049805,267.7164611816406,48.121768951416016,81.60138702392578,153.16635131835938
2021-08-05,95.1500015258789,164.07818603515625,49.93752670288086,269.52862548828125,47.5224723815918,84.40731048583984,156.7390594482422
2021-08-06,94.4000015258789,165.7515411376953,49.6584358215332,270.0534362792969,47.4927978515625,85.84522247314453,160.74366760253906
2021-08-09,93.875,165.1905517578125,49.35940933227539,269.52862548828125,47.409725189208984,85.63552856445312,159.5658721923828
2021-08-10,92.92500305175781,163.94276428222656,50.894412994384766,269.7464294433594,47.32072067260742,86.4942855834961,159.73269653320312
2021-08-11,92.2750015258789,165.08413696289062,51.36288833618164,273.6280822753906,49.11861801147461,88.13189697265625,161.19517517089844
2021-08-12,91.74749755859375,163.0045166015625,51.841331481933594,276.321533203125,48.66766357421875,88.43147277832031,161.1461181640625
2021-08-13,91.01750183105469,160.6443634033203,52.259971618652344,278.2524719238281,48.1455078125,87.75245666503906,161.17555236816406
2021-08-16,91.37750244140625,160.32518005371094,52.130393981933594,278.9258117675781,48.15736389160156,87.25316619873047,162.78526306152344
2021-08-17,91.15750122070312,159.2611541748047,50.685096740722656,277.0641784667969,47.75217819213867,85.37590789794922,161.94114685058594
2021-08-18,90.51750183105469,156.8236846923828,50.3162956237793,273.7667541503906,47.60917282104492,84.47721862792969,159.70326232910156
2021-08-19,91.70999908447266,153.82513427734375,49.578697204589844,276.77703857421875,47.88922882080078,84.0777816772461,159.7425079345703
2021-08-20,92.46499633789062,154.5215606689453,49.9175910949707,279.7477111816406,47.82963943481445,85.46578216552734,162.00001525878906
2021-08-23,92.5625,155.19863891601562,50.78477478027344,281.36175537109375,47.9071044921875,86.29457092285156,162.26504516601562
2021-08-24,94.11250305175781,155.924072265625,51.632015228271484,282.7381896972656,48.711517333984375,86.62409210205078,162.59877014160156
2021-08-25,93.52999877929688,160.7410888671875,51.92107391357422,283.26300048828125,48.84260940551758,86.32452392578125,163.6096954345703
2021-08-26,92.30750274658203,160.093017578125,51.65194320678711,283.3025817871094,48.544673919677734,84.89659118652344,163.51156616210938
2021-08-27,93.21499633789062,163.13023376464844,52.67860794067383,286.94659423828125,49.00944519042969,86.60413360595703,167.0941162109375
2021-08-30,93.0250015258789,158.88392639160156,53.07731246948242,290.9669494628906,48.89027786254883,85.9350814819336,168.47804260253906
2021-08-31,92.38249969482422,160.52830505371094,52.848060607910156,286.0917053222656,48.783023834228516,84.88663482666016,168.65499877929688
2021-09-01,89.8949966430664,159.05804443359375,52.5689697265625,290.2237243652344,49.253753662109375,84.88663482666016,166.81678771972656
2021-09-02,90.97750091552734,156.7462615966797,53.615562438964844,297.1600036621094,49.998565673828125,84.9864730834961,165.9222412109375
2021-09-03,90.77999877929688,154.0863037109375,52.7683219909668,298.40850830078125,50.30842590332031,84.97648620605469,166.35475158691406
2021-09-07,89.86499786376953,154.49252319335938,51.592140197753906,299.2111511230469,49.170318603515625,85.23611450195312,167.65232849121094
2021-09-08,89.88999938964844,153.72837829589844,52.54903030395508,297.00146484375,49.039241790771484,85.2960205078125,168.93026733398438
2021-09-09,89.53250122070312,154.17330932617188,53.71523666381836,287.01324462890625,49.58146667480469,86.03496551513672,169.39227294921875
2021-09-10,87.7300033569336,153.52528381347656,54.55250930786133,288.8067932128906,49.81981658935547,84.77677154541016,170.17868041992188
2021-09-13,89.57499694824219,156.16590881347656,53.82488250732422,287.231201171875,50.278621673583984,85.02640533447266,171.65318298339844
2021-09-14,89.44000244140625,154.26036071777344,53.3763427734375,286.0322570800781,50.01049041748047,83.40876007080078,169.1366729736328
2021-09-15,89.72000122070312,156.0594940185547,54.80170440673828,288.1329345703125,50.39780044555664,86.85376739501953,173.19650268554688
2021-09-16,91.23249816894531,157.3072967529297,54.39303207397461,288.84637451171875,49.12266159057617,84.72686004638672,170.03121948242188
2021-09-17,89.78250122070312,158.5550537109375,54.12390899658203,287.01324462890625,48.592350006103516,84.47721862792969,166.5612030029297
2021-09-20,88.49250030517578,155.314697265625,52.81815719604492,288.83648681640625,47.59130096435547,84.76679229736328,164.97854614257812
2021-09-21,87.88500213623047,157.9263458251953,52.748382568359375,295.4853820800781,47.05502700805664,87.87228393554688,162.92405700683594
2021-09-22,87.54000091552734,162.0082244873047,52.728450775146484,294.02880859375,47.32316207885742,90.87791442871094,165.65682983398438
2021-09-23,89.47750091552734,167.6860809326172,53.46604537963867,296.9420166015625,48.169281005859375,94.06327819824219,168.2519989013672
2021-09-24,90.0374984741211,169.96884155273438,53.33646774291992,300.21197509765625,47.98456573486328,97.1487808227539,167.7211456298828
2021-09-27,89.19750213623047,170.9844970703125,53.20689392089844,295.81243896484375,48.59830856323242,100.82345581054688,170.4932098388672
2021-09-28,86.6449966430664,167.47332763671875,51.392799377441406,290.838134765625,48.157371520996094,98.50682067871094,168.0946807861328
2021-09-29,86.49500274658203,165.92567443847656,51.243282318115234,290.5011291503906,48.30036926269531,99.09596252441406,171.16168212890625
2021-09-30,85.91000366210938,162.04690551757812,50.24652099609375,283.37664794921875,47.02522659301758,94.71145629882812,165.23416137695312
2021-10-01,87.62000274658203,168.2471160888672,50.70502853393555,282.93072509765625,47.341041564941406,94.9311752319336,167.6425018310547
2021-10-04,85.93000030517578,167.00901794433594,50.57545471191406,280.78045654296875,46.93585205078125,95.73018646240234,165.80429077148438
2021-10-05,88.23750305175781,169.04026794433594,51.04392623901367,286.963623046875,48.74726486206055,97.50794982910156,170.3851318359375
2021-10-06,88.37999725341797,167.72479248046875,51.004058837890625,290.1741943359375,48.7651481628418,98.37686157226562,170.78814697265625
2021-10-07,91.02999877929688,169.00474548339844,51.5323371887207,291.046142578125,49.4622917175293,103.919921875,173.14735412597656
2021-10-08,92.9800033569336,169.83868408203125,50.824642181396484,285.0512390136719,50.50505828857422,101.3431625366211,174.82833862304688
2021-10-11,94.39749908447266,168.19993591308594,49.907623291015625,284.3378601074219,49.93303680419922,102.85128021240234,166.89541625976562
2021-10-12,93.73750305175781,169.60597229003906,49.728214263916016,283.16851806640625,49.801944732666016,103.61031341552734,166.128662109375
2021-10-13,95.97250366210938,163.6036834716797,50.57545471191406,282.17767333984375,50.135623931884766,103.24076843261719,166.40391540527344
2021-10-14,98.80750274658203,166.30905151367188,52.10049057006836,292.8892517089844,51.55972671508789,107.5953369140625,171.06338500976562
2021-10-15,97.44499969482422,170.4786834716797,52.3397102355957,299.75616455078125,51.77423095703125,110.5516357421875,174.04190063476562
2021-10-18,95.93000030517578,171.4580841064453,52.748382568359375,304.86920166015625,51.11283493041992,112.16960144042969,176.5682373046875
2021-10-19,97.41000366210938,171.93319702148438,53.396270751953125,305.2258605957031,51.541847229003906,110.33189392089844,178.44577026367188
2021-10-20,98.67749786376953,174.1537322998047,53.38631057739258,310.3290100097656,51.79806900024414,110.51167297363281,179.3304901123047
2021-10-21,98.87000274658203,172.0883331298828,53.93452835083008,315.7888488769531,51.68485641479492,109.26323699951172,181.84701538085938
2021-10-22,97.62999725341797,181.40692138671875,54.024234771728516,318.8011779785156,51.839778900146484,112.7488784790039,183.02659606933594
2021-10-25,96.51000213623047,176.7815704345703,54.37309646606445,321.744140625,51.976829528808594,116.71391296386719,183.4394989013672
2021-10-26,100.89749908447266,175.46279907226562,53.76507568359375,322.7945251464844,51.76827621459961,115.18582153320312,180.9917755126953
2021-10-27,100.69750213623047,172.63136291503906,53.04740905761719,320.9415588378906,51.106868743896484,122.78631591796875,179.9497833251953
2021-10-28,101.76000213623047,169.3150634765625,54.153812408447266,331.9701843261719,53.269840240478516,131.4454803466797,183.8719940185547
2021-10-29,102.42250061035156,168.5102081298828,53.58565902709961,338.2425842285156,53.40092468261719,133.89239501953125,186.79151916503906
2021-11-01,102.14250183105469,168.9272003173828,54.31329345703125,341.7899475097656,54.2768440246582,140.04470825195312,189.40634155273438
2021-11-02,122.96749877929688,167.91871643066406,56.047645568847656,343.751953125,54.616485595703125,139.84495544433594,192.27676391601562
2021-11-03,128.4499969482422,167.37570190429688,55.878196716308594,345.15899658203125,53.931243896484375,138.8262176513672,188.8067169189453
2021-11-04,130.96499633789062,167.29812622070312,56.96467208862305,352.02593994140625,53.37709045410156,137.2382354736328,197.3490753173828
2021-11-05,132.63499450683594,171.3319854736328,57.0643424987793,345.65447998046875,53.627349853515625,139.735107421875,203.2962646484375
2021-11-08,131.60499572753906,174.59010314941406,57.722206115722656,348.25067138671875,52.98978805541992,137.11834716796875,204.25961303710938
2021-11-09,132.83999633789062,174.40585327148438,59.327537536621094,348.7361755371094,52.447547912597656,141.82247924804688,205.27212524414062
2021-11-10,130.5399932861328,175.8894805908203,58.22074890136719,341.8692626953125,53.30559539794922,140.82374572753906,206.6483612060547
2021-11-11,130.3524932861328,175.8021697998047,58.081153869628906,346.1896057128906,53.59160614013672,142.18203735351562,202.10682678222656
2021-11-12,131.4499969482422,176.37428283691406,58.28057861328125,354.126708984375,53.532020568847656,142.811279296875,200.52420043945312
2021-11-15,132.04249572753906,177.57667541503906,58.87883758544922,356.40570068359375,53.38248825073242,142.45167541503906,199.256103515625
2021-11-16,131.8175048828125,175.43370056152344,60.12521743774414,358.06048583984375,53.496131896972656,144.0496826171875,199.52151489257812
2021-11-17,132.0800018310547,174.1634521484375,59.16800308227539,357.6443176269531,53.22697830200195,146.44671630859375,201.1631317138672
2021-11-18,132.5500030517578,170.86656188964844,60.723472595214844,348.7956237792969,52.024749755859375,147.42547607421875,202.32313537597656
2021-11-19,128.9600067138672,168.27749633789062,61.271881103515625,348.6173095703125,51.65989685058594,144.5190887451172,198.79409790039062
2021-11-22,128.16000366210938,165.71755981445312,59.746315002441406,351.1440734863281,53.119319915771484,147.1658172607422,199.8065643310547
2021-11-23,126.51000213623047,165.66909790039062,60.51408386230469,351.71875,53.795196533203125,147.7949981689453,200.76010131835938
2021-11-24,127.77999877929688,166.40602111816406,60.84312057495117,355.5634460449219,53.06547927856445,147.71510314941406,194.83253479003906
2021-11-26,124.97000122070312,152.06451416015625,58.7691535949707,348.8551330566406,51.76158142089844,138.60650634765625,189.69142150878906
2021-11-29,126.5999984741211,153.07298278808594,59.62666320800781,353.9681396484375,51.5103645324707,143.130859375,190.6252899169922
2021-11-30,124.05999755859375,147.6815948486328,58.170894622802734,352.1339416503906,49.89543151855469,140.28440856933594,185.7528533935547
2021-12-01,121.38999938964844,145.50949096679688,56.93449020385742,347.4245300292969,49.31525421142578,141.11337280273438,182.67190551757812
